ret_5d,ret_20d,ret_60d,vol_20d,vol_60d,drawdown_60d,dollar_vol_20d_log,empirical_upside_probability_5d,graph_degree,graph_similarity_mean,neighbor_ret_20d,neighbor_divergence,date,ticker,latent_x,latent_y,latent_z,state_cluster,delta_latent_x,delta_latent_y,delta_latent_z,latent_velocity,latent_acceleration,latent_path_curvature,latent_radius,latent_radial_expansion,neighbor_convergence_velocity,graph_cluster_switch_count_20d,graph_regime_residence_days,crowding_change_5d,prediction_confidence_proxy
0.03832200492056215,0.19556345128919195,0.14963756406112938,0.23873272368032655,0.3483718232260516,0.0,21.204165426003968,0.5238095238095238,8.0,0.37236300528276006,0.07743539260166439,-0.11812805868752756,2026-01-20,BA,2.7476078383810543,-1.6841610672289167,0.4198042629587445,4,,,,,,0.0,3.2499204533497412,,,0.0,1.0,,0.04761904761904767
-0.05598840369632174,-0.03980833026170283,0.019569471624266255,0.2387632218955089,0.19258913384892,-0.08995633187772922,21.334923531902298,0.626984126984127,20.0,0.6008192173568357,-0.012648528415704565,0.027159801845998262,2026-01-20,BAC,-1.2222089453849634,-0.30711274584921,0.8200674199228203,0,,,,,,0.0,1.5035370025579473,,,0.0,1.0,,0.25396825396825395
-0.06760987625011117,-0.05957754884041999,-0.03892295133053825,0.1750124006700039,0.2699150730549242,-0.0846869418128916,20.684190636278476,0.4523809523809524,16.0,0.41432211335150465,-0.07607743652406566,-0.016499887683645673,2026-01-20,BKNG,-1.7943394565474975,-1.2509392276709859,-0.08611041993212076,0,,,,,,0.0,2.189045006634203,,,0.0,1.0,,0.09523809523809523
-0.026630838029157666,-0.03575756371799199,-0.013053821597771575,0.11737929282167614,0.13856272161993088,-0.0553122749654541,21.45345367017388,0.5238095238095238,9.0,0.39703499566367445,0.00653566252994913,0.04229322624794112,2026-01-20,BRK.B,-1.3114161818909078,-1.8774327054360218,1.4304053954048734,4,,,,,,0.0,2.700115842101875,,,0.0,1.0,,0.04761904761904767
-0.047221061429168376,-0.05108729580688787,-0.12181030332209908,0.25461684925903455,0.2339594829018218,-0.13126309773290146,20.3732969750059,0.48412698412698413,6.0,0.36721485038804935,-0.009086558341498217,0.042000737465389654,2026-01-20,BSX,-2.3381838407399584,-0.9737774955409038,-0.7440934015056011,0,,,,,,0.0,2.639890390543432,,,0.0,1.0,,0.031746031746031744
-0.017051986205134817,0.0011708840174331492,-0.04829334652485784,0.3770735283524572,0.297285378134768,-0.05865443425076455,19.971913152097425,0.48412698412698413,11.0,0.43474230202753594,0.026913674940220643,0.025742790922787494,2026-01-20,BX,-0.7674344733788729,-0.6791073807340124,-1.798575496838535,0,,,,,,0.0,2.0700280972309777,,,0.0,1.0,,0.031746031746031744
-0.041631265930331396,-0.00026588673225202974,0.17133956386292826,0.36862878795697684,0.2675020545993315,-0.08515815085158152,21.341577063699816,0.6111111111111112,32.0,0.6473980015656774,0.0024173139103276496,0.0026832006425796793,2026-01-20,C,0.13208104977582102,0.7148887846633968,0.37622701150073945,3,,,,,,0.0,0.8185707924976122,,,0.0,1.0,,0.22222222222222232
-0.0012226685932958947,0.11164130569252251,0.22394971882236203,0.30182806392990486,0.3732919237350974,-0.028091102938904045,21.013624097568773,0.6507936507936508,38.0,0.6502659665846535,0.17487882179324277,0.06323751610072026,2026-01-20,CAT,1.7165752986098943,0.6671717718432814,-0.43372855198163585,3,,,,,,0.0,1.892054276638553,,,0.0,1.0,,0.3015873015873016
-0.12046686119216354,-0.18183077136130743,-0.1561446609152718,0.5520245462678297,0.5332639832958055,-0.26413073263084474,20.573419798634756,0.49206349206349204,36.0,0.5550225263898378,0.1396563902682603,0.3214871616295677,2026-01-20,CEG,-4.213130091946735,4.50852849914225,-1.6872219993346529,5,,,,,,0.0,6.397187856729221,,,0.0,1.0,,0.015873015873015928
0.02966789037821238,0.14474870675335771,0.46650048638132313,0.8115935768415262,0.6906835110357031,-0.06965711420526854,20.019020554504667,0.7619047619047619,30.0,0.6719896414747926,0.17437871555055218,0.029630008797194463,2026-01-20,CIEN,3.6116283718318365,3.5593994535006783,-3.5107871821469336,3,,,,,,0.0,6.167561155280815,,,0.0,1.0,,0.5238095238095237
-0.030970406056434863,-0.016037711752370787,0.013079518539715007,0.2223204458218119,0.2823171789344701,-0.030970406056434863,20.589965765987827,0.3968253968253968,3.0,0.3316802359335044,-0.018034658671934118,-0.001996946919563331,2026-01-20,CMCSA,-0.7764410169397642,-1.7801779843612824,-0.32856496205759306,4,,,,,,0.0,1.9697332923730972,,,0.0,1.0,,0.2063492063492064
-0.019210977701543674,-0.05799011532125209,0.03784372447590534,0.3588744213451027,0.2849984505592157,-0.11328215864154456,20.691477254770675,0.5317460317460317,29.0,0.5598152824658722,0.002366660626691391,0.06035677594794348,2026-01-20,COF,-1.1528669582481343,0.5522197088090587,-0.7078723718284261,0,,,,,,0.0,1.461209131170302,,,0.0,1.0,,0.06349206349206349
0.044713251971055135,0.10101872403391954,0.6768657363266013,0.6215816884313966,0.7343101199255525,-0.02539042821158688,20.344457283806268,0.6587301587301587,31.0,0.6173867647962107,0.15255991843097355,0.05154119439705401,2026-01-20,COHR,3.7786869536134415,2.8651263215346296,-2.764375811432091,1,,,,,,0.0,5.489006973815011,,,0.0,1.0,,0.31746031746031744
-0.06276236727302664,-0.04795150501672241,-0.2890768894577467,0.521154061485328,0.6177673236565905,-0.3699194864842432,21.333003715047973,0.4126984126984127,46.0,0.5996752652352935,-0.008019142111623979,0.039932362905098426,2026-01-20,COIN,-2.5162385917860166,4.541688811209287,-0.34711568620416067,5,,,,,,0.0,5.203737426914033,,,0.0,1.0,,0.17460317460317465
0.00020942408376956045,0.03567169033936879,0.09278114632193102,0.35892692340646337,0.31936614687591197,-0.0480366753039666,20.441836918445276,0.5238095238095238,5.0,0.5071640797563302,0.08747323485200657,0.051801544512637784,2026-01-20,COP,0.23274227960607474,-0.38260738214949047,-1.1494109319237924,4,,,,,,0.0,1.2335732114542046,,,0.0,1.0,,0.04761904761904767
0.02245832803155623,0.12438344663533862,0.020726595249184854,0.19314364716264407,0.18776405814373653,0.0,21.52492454217536,0.4365079365079365,3.0,0.32975919536443,0.026054466036708766,-0.09832898059862985,2026-01-20,COST,1.3193935015177183,-2.489301431657385,1.4264966964107593,4,,,,,,0.0,3.1578970303620575,,,0.0,1.0,,0.12698412698412698
-0.15161912104857356,-0.14651929416327336,-0.14249532418952615,0.37012874067695656,0.33281819135186236,-0.17338391616271653,21.15806451894059,0.5396825396825397,11.0,0.4696481760294328,-0.10134719686628323,0.045172097296990135,2026-01-20,CRM,-3.693322683886959,1.0965440415657315,0.381240582988698,5,,,,,,0.0,3.871483651589509,,,0.0,1.0,,0.0793650793650793
-0.05194972055076119,-0.07235050077525873,-0.11473475835316227,0.27480672946671514,0.3144444796934188,-0.20590820224920625,20.84870392540973,0.4444444444444444,35.0,0.5759976205979505,-0.028781496102738266,0.043569004672520464,2026-01-20,CRWD,-2.4819377038430948,1.1211823593115549,-0.3183088507803929,5,,,,,,0.0,2.741967390957539,,,0.0,1.0,,0.11111111111111116
-0.008917713822456541,-0.04678362573099426,0.03806962921030288,0.16437532604705105,0.2249376388037479,-0.08598130841121499,21.01171241215897,0.5317460317460317,4.0,0.3437891959182552,0.08969965761175304,0.13648328334274729,2026-01-20,CSCO,-1.5275953111309009,-1.209394513541473,0.3432782130765908,0,,,,,,0.0,1.9783888534730445,,,0.0,1.0,,0.06349206349206349
-0.04785585120123992,-0.050349980675913564,0.3530653450807635,0.4713650591406359,0.6486987205146441,-0.0643919362003682,20.87016835362767,0.48412698412698413,24.0,0.515582890289385,-0.08516565326207326,-0.034815672586159696,2026-01-20,CVNA,0.8189903161154174,1.805986447380338,-1.0259315221575933,3,,,,,,0.0,2.2326817225410527,,,0.0,1.0,,0.031746031746031744
0.018233337439940822,0.11923623806621997,0.06254419232499853,0.2915720439120902,0.23079900112572163,-0.011600095670892152,21.196619827153437,0.5555555555555556,5.0,0.4512007869315638,0.09425527105266168,-0.024980967013558286,2026-01-20,CVX,1.3231985206416401,-1.3512675729902694,0.46453754145114656,4,,,,,,0.0,1.9474530819151237,,,0.0,1.0,,0.11111111111111116
-0.07802772474474973,-0.09655116316902557,-0.2601745154199694,0.3715860143569686,0.44233990098200593,-0.32635856380397865,20.299283366319823,0.49206349206349204,40.0,0.49481220304308515,0.052579764095294725,0.14913092726432028,2026-01-20,DELL,-3.9619174705014877,2.7154169574953997,-1.6464531515667558,5,,,,,,0.0,5.0775079789619815,,,0.0,1.0,,0.015873015873015928
-0.01953974895397481,0.04448406507688896,0.07441540577716643,0.15462214564041651,0.18886052353698404,-0.023177289591062467,20.236818247084724,0.5476190476190477,8.0,0.4405244225931879,0.04459304745719152,0.0001089823803025608,2026-01-20,DHR,-0.11083745177213056,-2.365050734699178,-0.8576997458122032,4,,,,,,0.0,2.5182134088243555,,,0.0,1.0,,0.09523809523809534
-0.021981918099627684,-0.013676588897827857,-0.024230633180049477,0.19779885534662328,0.25953692630442293,-0.05409344192027432,20.715978367793596,0.47619047619047616,7.0,0.3639196473926124,0.007785667865182559,0.021462256763010418,2026-01-20,DIS,-0.999155909962071,-1.5545057643147722,-0.11211224433334767,0,,,,,,0.0,1.8513157102529672,,,0.0,1.0,,0.04761904761904767
0.02579762989972645,0.06849184997626212,-0.06381031613976718,0.25411399756107217,0.3228483246558735,-0.12936170212765963,20.469018299807143,0.5079365079365079,46.0,0.7068780590833719,0.20561583274535003,0.1371239827690879,2026-01-20,ETN,-0.3227414027518523,1.1711055203911114,-1.3221855828109537,3,,,,,,0.0,1.7955012860852846,,,0.0,1.0,,0.015873015873015817
0.023164707886220492,0.2535475792988313,0.47302599313388916,0.36422955085589054,0.34610697157739345,-0.004639602319801206,20.812145338695967,0.6666666666666666,38.0,0.5255182134092606,0.11860871196564654,-0.13493886733318478,2026-01-20,FCX,4.485734254946165,-0.5597298292226187,-0.7768382356435498,1,,,,,,0.0,4.586783942162176,,,0.0,1.0,,0.33333333333333326
-0.03649319801338813,0.035301136928635346,0.04850783846386242,0.3093021344885331,0.28129022709033596,-0.04640654576540282,20.997207139276433,0.5793650793650794,35.0,0.5117715373522355,0.1577206222603011,0.12241948533166574,2026-01-20,GE,-0.23663435842411806,0.3479497391516806,-0.15428450064831428,0,,,,,,0.0,0.44818360936430535,,,0.0,1.0,,0.15873015873015883
0.07047845319411672,0.0710476518148977,0.18899305555555568,0.38886919387232927,0.5835804857846256,-0.05275242047026274,21.24661001275159,0.5,36.0,0.5533863122060279,0.165755419606893,0.0947077677919953,2026-01-20,GEV,1.872321063022115,1.9435136082028204,-0.5056888314395658,3,,,,,,0.0,2.7456424571579823,,,0.0,1.0,,0.0
0.012561174551386722,0.0219807359841937,0.022064877325868704,0.27868061192951293,0.2499342871821506,-0.03068634340594978,20.43605205929417,0.5,4.0,0.34484093433876795,0.03249333464221004,0.01051259865801634,2026-01-20,GILD,-0.12848911587166942,-1.7192661938848826,-0.7457659752662517,4,,,,,,0.0,1.878444193527643,,,0.0,1.0,,0.0
0.053368229403732315,0.06549263351749546,0.10019015925837871,0.2898460766513406,0.3982864785946442,-0.03542773783474007,19.82797546863168,0.7142857142857143,38.0,0.6952429071465742,0.12452159524199458,0.05902896172449912,2026-01-20,GLW,1.0758141831543009,0.2045754489554953,-2.496120423051101,3,,,,,,0.0,2.725774098740412,,,0.0,1.0,,0.4285714285714286
-0.031767499173503966,0.06060905349794243,0.2757296162832139,0.1768443482366459,0.2873567507984714,-0.042415955770888414,22.512757899000228,0.6904761904761905,22.0,0.5428725955582151,0.014670679362412255,-0.045938374135530174,2026-01-20,GOOG,1.3510353199230516,-0.36953332964703856,2.7414198055541528,2,,,,,,0.0,3.0785116318903487,,,0.0,1.0,,0.38095238095238093
-0.02971132405231125,0.06460358394498456,0.2793515832969129,0.17257669085296679,0.29155540554176235,-0.04158109355001938,22.981801965652455,0.6984126984126984,23.0,0.5429628804669743,0.03601108530200136,-0.028592498642983195,2026-01-20,GOOGL,1.4725041473239067,-0.06800677924356302,3.522434588302512,2,,,,,,0.0,3.8184340788835254,,,0.0,1.0,,0.39682539682539675
-0.006508346058659353,0.07653771539427145,0.266948697287134,0.30124651359733917,0.2733980684559191,-0.03329371016334315,21.345500975226194,0.5873015873015873,41.0,0.6237864207149715,0.07441729379248667,-0.002120421601784786,2026-01-20,GS,1.5948228362853194,0.13563768512208152,0.3763020619937659,3,,,,,,0.0,1.6442203935674766,,,0.0,1.0,,0.17460317460317465
0.0004534058782739159,0.05667765289163085,-0.0356325680643752,0.23749554381136764,0.2603637670430523,-0.02992138202130956,21.11558617596305,0.5,6.0,0.3864946594677108,0.01687321729431393,-0.03980443559731692,2026-01-20,HD,0.1818244448687113,-1.548164561910958,0.5173068786299586,4,,,,,,0.0,1.6424006959894513,,,0.0,1.0,,0.0
0.031016299137104575,0.08577342487883666,0.04094671119500504,0.22785140932743791,0.26813138716602153,-0.025377260162233184,20.575748537421216,0.4365079365079365,6.0,0.3752297631075686,0.0709635539069593,-0.014809870971877359,2026-01-20,HON,0.7299311694775573,-1.8396682146419967,-0.5221940619602381,4,,,,,,0.0,2.0469160438292233,,,0.0,1.0,,0.12698412698412698
-0.09989788972089853,-0.09713212700580398,-0.1685269611696274,0.48156449058517,0.7018503166205227,-0.2807995648626598,21.499709709789492,0.5079365079365079,49.0,0.6272199221155561,-0.014314429656699355,0.08281769734910463,2026-01-20,HOOD,-2.782326273030381,5.073291868739765,-0.157363002458914,5,,,,,,0.0,5.788297935452099,,,0.0,1.0,,0.015873015873015817
-0.06672432570952647,-0.0302879014811116,0.01335605718061994,0.3367040743195725,0.3049918325388185,-0.07502063623087174,20.898831657476897,0.5714285714285714,6.0,0.3765491446867807,-0.03286814941317681,-0.0025802479320652105,2026-01-20,IBM,-1.1192368020899923,-0.5469566787134501,-0.027184933423601648,0,,,,,,0.0,1.2460303560295498,,,0.0,1.0,,0.1428571428571428
0.10213345438039045,0.33847850055126805,0.31527627302275185,0.5872888691825001,0.5796131445129721,-0.003284072249589376,22.05331084150987,0.5952380952380952,24.0,0.46184309202631624,0.18919868801904047,-0.14927981253222758,2026-01-20,INTC,6.05427333049322,1.514036919106533,0.6781186375746053,1,,,,,,0.0,6.2774499790412595,,,0.0,1.0,,0.19047619047619047
-0.1675846657434219,-0.20920045449108948,-0.21142865661851296,0.3532513716938925,0.30769287998326605,-0.2259910153792124,20.770004320095083,0.4126984126984127,15.0,0.48458545642768086,-0.1006482681566483,0.10855218633444118,2026-01-20,INTU,-5.145363040025944,1.4259155350325687,-0.2640021643882416,5,,,,,,0.0,5.345810796269721,,,0.0,1.0,,0.17460317460317465
-0.07910151987359115,-0.06131093274484323,0.0007779443295450328,0.25613811716419194,0.25810815089364053,-0.11033144977650322,20.57492858103273,0.4444444444444444,23.0,0.4290053565366746,0.12205057097598311,0.18336150372082632,2026-01-20,ISRG,-2.3397010638814817,0.10746531425102313,-0.664768594826384,0,,,,,,0.0,2.4346800912568893,,,0.0,1.0,,0.11111111111111116
0.04048254815945085,0.047525322836157624,0.1309733595936562,0.17233029747922296,0.1740029032757475,-0.006193924488773428,21.201395782645353,0.626984126984127,6.0,0.3571197549394504,0.02097568337358714,-0.026549639462570485,2026-01-20,JNJ,0.8269613520732123,-2.454444184693224,0.8004647806194404,4,,,,,,0.0,2.71088642303754,,,0.0,1.0,,0.25396825396825395
-0.0670282597306543,-0.032779552715654914,0.029342762911835685,0.2694221254202125,0.24704755017801366,-0.09524521084247328,21.82274042158047,0.6031746031746031,24.0,0.5922957298107199,-0.01569451244014962,0.017085040275505295,2026-01-20,JPM,-0.9965307783219131,0.35463075195921845,1.5390255030614266,2,,,,,,0.0,1.867467820727178,,,0.0,1.0,,0.20634920634920628
0.04061841377427067,0.21579855856150654,0.3337102448129803,0.5145374799538631,0.42666892682385676,-0.05207230421859643,20.941060543968113,0.6111111111111112,56.0,0.7164195286117991,0.14346392300996344,-0.0723346355515431,2026-01-20,KLAC,3.9206207960243478,1.7892425386939905,-1.105096553643007,1,,,,,,0.0,4.449033005200608,,,0.0,1.0,,0.22222222222222232
0.01773049645390068,0.019755542922114788,0.013274961163677323,0.16857141194481623,0.16569389018758102,-0.018736323851203607,20.94692733717392,0.47619047619047616,7.0,0.40679745281583646,0.009308945272270252,-0.010446597649844536,2026-01-20,KO,-0.09310726306357575,-2.2888902768074106,0.42081523691846556,4,,,,,,0.0,2.329114236211148,,,0.0,1.0,,0.04761904761904767
-0.0236232896783356,0.03379555597985617,-0.037273293029872034,0.10467486225625647,0.17414940916130253,-0.037615535015997126,20.725909484728223,0.48412698412698413,13.0,0.44995831461809843,-0.0016799842334961972,-0.03547554021335237,2026-01-20,LIN,-0.5307257395185103,-2.3264068637704365,0.1585194339017216,4,,,,,,0.0,2.3914362038971877,,,0.0,1.0,,0.031746031746031744
-0.036734505087881675,-0.014750965104836977,0.2816981155299534,0.29073610070440015,0.28947156973277205,-0.061850190100365854,21.689306895267585,0.6507936507936508,5.0,0.3562468984063144,0.017244186457998134,0.03199515156283511,2026-01-20,LLY,0.13996290659627192,-0.5705514959852142,1.248740859804753,4,,,,,,0.0,1.3800262170479793,,,0.0,1.0,,0.3015873015873016
0.009119782214155991,0.350394656952034,0.5745840707964602,0.5411507891880436,0.5226841486438755,-0.0024668101901687,21.69987745649375,0.6904761904761905,54.0,0.7348846700473154,0.2030414270766984,-0.14735322987533558,2026-01-20,LRCX,6.432153146942781,2.1378641870725943,-0.03151398289636742,1,,,,,,0.0,6.778204077719369,,,0.0,1.0,,0.38095238095238093
-0.06099456099456091,-0.06087847265148982,-0.0693433211985438,0.19701075871351578,0.20031353521406078,-0.08374401213081994,21.378931006022505,0.5555555555555556,23.0,0.5499747890915774,-0.04983515125702061,0.011043321394469216,2026-01-20,MA,-1.7087491575546965,-0.5843400265679766,1.0588253510357604,0,,,,,,0.0,2.0934154088688057,,,0.0,1.0,,0.11111111111111116
-0.012746536267318698,-0.05258876896605669,-0.02344329431492065,0.13857079740052092,0.1797877977613299,-0.05258876896605669,20.632967568778064,0.5238095238095238,12.0,0.3924769708640999,0.010836930198216662,0.06342569916427335,2026-01-20,MCD,-1.5222892995026491,-1.9255369733585188,-0.10303245623198315,0,,,,,,0.0,2.456760679062604,,,0.0,1.0,,0.04761904761904767
-0.0029976836081210267,0.14221042772400883,0.13441860465116284,0.4545259311538028,0.467659673088968,-0.027253390055836157,20.04896582992125,0.4126984126984127,29.0,0.5908184234721092,0.09757679834336803,-0.04463362938064079,2026-01-20,MCHP,2.003029054153351,0.6031617971552056,-2.274678069590705,3,,,,,,0.0,3.0903219679520224,,,0.0,1.0,,0.17460317460317465
0.017019082001031416,0.0012185215272135785,0.02815432742440027,0.2034293615473901,0.2086465302487802,-0.06407214048410059,20.243064657860213,0.5396825396825397,8.0,0.42882738928087216,0.02458607509135839,0.02336755356414481,2026-01-20,MDT,-0.5900454747023267,-1.8182933861040316,-0.9963688441596232,4,,,,,,0.0,2.1557122659989534,,,0.0,1.0,,0.0793650793650793
-0.053528071073073225,0.0358164584669578,-0.028822886488705235,0.37473777010041504,0.4157403828756986,-0.1380657076534676,20.565062384087746,0.47619047619047616,19.0,0.4323422394215064,0.04252119469846467,0.006704736231506872,2026-01-20,MELI,-0.7709085092847443,0.7177988523297182,-1.006469798982331,0,,,,,,0.0,1.4568859180996365,,,0.0,1.0,,0.04761904761904767
-0.05895914139290004,-0.0907968996914742,-0.17628611554246598,0.1927068812957265,0.34239403654063694,-0.19629624702329473,22.812899628045823,0.5,8.0,0.41345747234691455,-0.02859661653766972,0.06220028315380448,2026-01-20,META,-2.7529273733341735,1.0388117346437866,3.3617348763630384,2,,,,,,0.0,4.467549699985646,,,0.0,1.0,,0.0
0.06961619587245127,0.11297714851314722,0.03304373876572808,0.33203045714635465,0.4160378668525886,-0.06385231437491512,19.97501759072542,0.6031746031746031,44.0,0.6490187613416365,0.19843148870179794,0.08545434018865072,2026-01-20,MPWR,1.2485469172681283,0.8103156294855173,-2.4059225563141124,3,,,,,,0.0,2.8291242763422906,,,0.0,1.0,,0.20634920634920628
0.002381170436853264,0.08699970205581486,0.24928661111745232,0.21057781143191603,0.26859294941297973,-0.01405278803711374,20.998986062896726,0.5714285714285714,15.0,0.48363608527633717,0.0032107912613359014,-0.08378891079447896,2026-01-20,MRK,1.631007388982285,-1.6539550501246518,0.17553822020183293,4,,,,,,0.0,2.3294991044212225,,,0.0,1.0,,0.1428571428571428
-0.03727832066594283,-0.05528590031964009,-0.015422578655151176,0.31797230833322365,0.5245532457984053,-0.20359281437125754,20.820292627031876,0.5714285714285714,43.0,0.535444989641422,0.09816837821842507,0.15345427853806515,2026-01-20,MRVL,-1.8908229039971096,2.6084809355690854,-0.9351891353050688,5,,,,,,0.0,3.354692648261548,,,0.0,1.0,,0.1428571428571428
-0.023958835825695468,0.052844588344125754,0.15165696939033646,0.32255038216150056,0.2530516120818619,-0.04774355488155624,20.526441438432453,0.6507936507936508,40.0,0.6425830459817966,0.06804275586672266,0.015198167522596909,2026-01-20,MS,0.6095211402586644,-0.010624942102542334,-0.9900344284659682,3,,,,,,0.0,1.162668086499686,,,0.0,1.0,,0.3015873015873016
