split,date,feature_set,model,seed,gross_excess_return,net_excess_return,turnover
2,2025-12-26,base_only,elastic_logistic_c1_l25,0,0.009321890872850323,0.008321890872850322,1.0
2,2026-01-05,base_only,elastic_logistic_c1_l25,0,-0.011846928149837161,-0.012346928149837162,0.5
2,2026-01-12,base_only,elastic_logistic_c1_l25,0,-0.02713986061494545,-0.02763986061494545,0.5
2,2026-01-20,base_only,elastic_logistic_c1_l25,0,-0.0014297954490272002,-0.0017297954490272,0.30000000000000004
2,2025-12-26,base_only,ridge_logistic_c01,0,0.009321890872850323,0.008321890872850322,1.0
2,2026-01-05,base_only,ridge_logistic_c01,0,-0.011846928149837165,-0.012346928149837165,0.5
2,2026-01-12,base_only,ridge_logistic_c01,0,-0.02713986061494545,-0.02763986061494545,0.5
2,2026-01-20,base_only,ridge_logistic_c01,0,-0.0014297954490272002,-0.0017297954490272,0.30000000000000004
2,2025-12-26,base_only,tanh_mlp_16_8,442,0.003038003941770814,0.002038003941770814,1.0
2,2026-01-05,base_only,tanh_mlp_16_8,442,-0.000752879651818323,-0.001452879651818323,0.7
2,2026-01-12,base_only,tanh_mlp_16_8,442,-0.01830242965061478,-0.019102429650614778,0.8
2,2026-01-20,base_only,tanh_mlp_16_8,442,0.010504239422983725,0.010004239422983724,0.5
2,2025-12-26,base_only,tanh_mlp_16_8,2025,-0.01514326899133556,-0.01614326899133556,1.0
2,2026-01-05,base_only,tanh_mlp_16_8,2025,0.026294135752139954,0.025894135752139953,0.4
2,2026-01-12,base_only,tanh_mlp_16_8,2025,0.002584340660719499,0.002084340660719499,0.5
2,2026-01-20,base_only,tanh_mlp_16_8,2025,0.0051516684542222725,0.004251668454222273,0.9
2,2025-12-26,base_only,tanh_mlp_16_8,9001,0.005927228046914353,0.004927228046914353,1.0
2,2026-01-05,base_only,tanh_mlp_16_8,9001,0.023386692461424826,0.022786692461424826,0.6
2,2026-01-12,base_only,tanh_mlp_16_8,9001,-0.03243797586367608,-0.03313797586367608,0.7
2,2026-01-20,base_only,tanh_mlp_16_8,9001,0.0007189388534596768,0.00011893885345967681,0.6
2,2025-12-26,base_plus_crowding,elastic_logistic_c1_l25,0,0.017010629306487564,0.016010629306487563,1.0
2,2026-01-05,base_plus_crowding,elastic_logistic_c1_l25,0,-0.011846928149837161,-0.012446928149837161,0.6
2,2026-01-12,base_plus_crowding,elastic_logistic_c1_l25,0,-0.022897093434247194,-0.023397093434247195,0.5
2,2026-01-20,base_plus_crowding,elastic_logistic_c1_l25,0,0.01564780819692579,0.015047808196925791,0.6
2,2025-12-26,base_plus_crowding,ridge_logistic_c01,0,0.017010629306487564,0.016010629306487563,1.0
2,2026-01-05,base_plus_crowding,ridge_logistic_c01,0,-0.011846928149837161,-0.012446928149837161,0.6
2,2026-01-12,base_plus_crowding,ridge_logistic_c01,0,-0.022897093434247194,-0.023397093434247195,0.5
2,2026-01-20,base_plus_crowding,ridge_logistic_c01,0,0.01564780819692579,0.015047808196925791,0.6
2,2025-12-26,base_plus_crowding,tanh_mlp_16_8,442,-0.02227405415594881,-0.023274054155948812,1.0
2,2026-01-05,base_plus_crowding,tanh_mlp_16_8,442,0.03037292354759045,0.02957292354759045,0.8
2,2026-01-12,base_plus_crowding,tanh_mlp_16_8,442,-0.014720864156119715,-0.015520864156119715,0.8
2,2026-01-20,base_plus_crowding,tanh_mlp_16_8,442,0.0076237114304687995,0.006923711430468799,0.7
2,2025-12-26,base_plus_crowding,tanh_mlp_16_8,2025,0.023475055621783467,0.022475055621783466,1.0
2,2026-01-05,base_plus_crowding,tanh_mlp_16_8,2025,-0.021641267036628838,-0.022141267036628838,0.5
2,2026-01-12,base_plus_crowding,tanh_mlp_16_8,2025,-0.028945271195709728,-0.029645271195709727,0.7
2,2026-01-20,base_plus_crowding,tanh_mlp_16_8,2025,0.03148333667799497,0.030583336677994972,0.9
2,2025-12-26,base_plus_crowding,tanh_mlp_16_8,9001,0.0034558014554286276,0.0024558014554286276,1.0
2,2026-01-05,base_plus_crowding,tanh_mlp_16_8,9001,-0.04231740969800776,-0.042917409698007766,0.6
2,2026-01-12,base_plus_crowding,tanh_mlp_16_8,9001,-0.01642086167279829,-0.01722086167279829,0.8
2,2026-01-20,base_plus_crowding,tanh_mlp_16_8,9001,0.006971343438691383,0.006171343438691383,0.8
2,2025-12-26,base_plus_regime,elastic_logistic_c1_l25,0,0.00801966162327616,0.007019661623276161,1.0
2,2026-01-05,base_plus_regime,elastic_logistic_c1_l25,0,-0.017303563661619344,-0.017803563661619344,0.5
2,2026-01-12,base_plus_regime,elastic_logistic_c1_l25,0,-0.024418811194874608,-0.02491881119487461,0.5
2,2026-01-20,base_plus_regime,elastic_logistic_c1_l25,0,-0.011603193655105822,-0.012203193655105821,0.6
2,2025-12-26,base_plus_regime,ridge_logistic_c01,0,0.00801966162327616,0.007019661623276161,1.0
2,2026-01-05,base_plus_regime,ridge_logistic_c01,0,-0.017303563661619344,-0.017803563661619344,0.5
2,2026-01-12,base_plus_regime,ridge_logistic_c01,0,-0.024418811194874608,-0.02491881119487461,0.5
2,2026-01-20,base_plus_regime,ridge_logistic_c01,0,-0.011603193655105822,-0.012203193655105821,0.6
2,2025-12-26,base_plus_regime,tanh_mlp_16_8,442,0.0045078396594360375,0.0035078396594360375,1.0
2,2026-01-05,base_plus_regime,tanh_mlp_16_8,442,0.04179938754501697,0.04109938754501697,0.7
2,2026-01-12,base_plus_regime,tanh_mlp_16_8,442,-0.03480115260370533,-0.035401152603705334,0.6
2,2026-01-20,base_plus_regime,tanh_mlp_16_8,442,0.02392612873975147,0.02342612873975147,0.5
2,2025-12-26,base_plus_regime,tanh_mlp_16_8,2025,0.008624078273125887,0.007624078273125887,1.0
2,2026-01-05,base_plus_regime,tanh_mlp_16_8,2025,0.022638047133342703,0.022038047133342703,0.6
2,2026-01-12,base_plus_regime,tanh_mlp_16_8,2025,-0.006018556524432736,-0.0067185565244327365,0.7
2,2026-01-20,base_plus_regime,tanh_mlp_16_8,2025,0.009834024795643765,0.008934024795643765,0.9
2,2025-12-26,base_plus_regime,tanh_mlp_16_8,9001,-0.001910983784736301,-0.002910983784736301,1.0
2,2026-01-05,base_plus_regime,tanh_mlp_16_8,9001,-0.014420068092207923,-0.015020068092207923,0.6
2,2026-01-12,base_plus_regime,tanh_mlp_16_8,9001,-0.020114953236442412,-0.02091495323644241,0.8
2,2026-01-20,base_plus_regime,tanh_mlp_16_8,9001,0.019584704031494853,0.018784704031494855,0.8
2,2025-12-26,graph_survivors,elastic_logistic_c1_l25,0,0.0268666265505291,0.025866626550529098,1.0
2,2026-01-05,graph_survivors,elastic_logistic_c1_l25,0,-0.005493049457622197,-0.006093049457622197,0.6
2,2026-01-12,graph_survivors,elastic_logistic_c1_l25,0,-0.014083222688450026,-0.014783222688450025,0.7
2,2026-01-20,graph_survivors,elastic_logistic_c1_l25,0,-0.004090083828143571,-0.004890083828143571,0.8
2,2025-12-26,graph_survivors,ridge_logistic_c01,0,0.0268666265505291,0.025866626550529098,1.0
2,2026-01-05,graph_survivors,ridge_logistic_c01,0,-0.0054930494576222,-0.0060930494576222,0.6
2,2026-01-12,graph_survivors,ridge_logistic_c01,0,-0.014083222688450026,-0.014783222688450025,0.7
2,2026-01-20,graph_survivors,ridge_logistic_c01,0,-0.004090083828143571,-0.004890083828143571,0.8
2,2025-12-26,graph_survivors,tanh_mlp_16_8,442,0.0007884305967907424,-0.00021156940320925764,1.0
2,2026-01-05,graph_survivors,tanh_mlp_16_8,442,0.03004648604436033,0.02924648604436033,0.8
2,2026-01-12,graph_survivors,tanh_mlp_16_8,442,0.0023322647237191494,0.0013322647237191494,1.0
2,2026-01-20,graph_survivors,tanh_mlp_16_8,442,0.03513259110384571,0.03413259110384571,1.0
2,2025-12-26,graph_survivors,tanh_mlp_16_8,2025,0.004970262867166461,0.003970262867166461,1.0
2,2026-01-05,graph_survivors,tanh_mlp_16_8,2025,-0.03693730424563871,-0.03763730424563871,0.7
2,2026-01-12,graph_survivors,tanh_mlp_16_8,2025,-0.038844620330845035,-0.03964462033084504,0.8
2,2026-01-20,graph_survivors,tanh_mlp_16_8,2025,0.012507748746229667,0.011707748746229667,0.8
2,2025-12-26,graph_survivors,tanh_mlp_16_8,9001,-0.0015192715719647117,-0.0025192715719647117,1.0
2,2026-01-05,graph_survivors,tanh_mlp_16_8,9001,0.043865348760697004,0.042965348760697006,0.9
2,2026-01-12,graph_survivors,tanh_mlp_16_8,9001,-0.023888980278071355,-0.024788980278071356,0.9
2,2026-01-20,graph_survivors,tanh_mlp_16_8,9001,0.009568728537478425,0.008768728537478425,0.8
3,2026-01-27,base_only,elastic_logistic_c1_l25,0,-0.06846422436849231,-0.06946422436849231,1.0
3,2026-02-03,base_only,elastic_logistic_c1_l25,0,-0.02834083377697253,-0.02914083377697253,0.8
3,2026-02-10,base_only,elastic_logistic_c1_l25,0,-0.004379461214351585,-0.005279461214351585,0.9
3,2026-02-18,base_only,elastic_logistic_c1_l25,0,0.002797728796817215,0.0017977287968172148,1.0
3,2026-01-27,base_only,ridge_logistic_c01,0,-0.06846422436849231,-0.06946422436849231,1.0
3,2026-02-03,base_only,ridge_logistic_c01,0,-0.02834083377697253,-0.02914083377697253,0.8
3,2026-02-10,base_only,ridge_logistic_c01,0,-0.0043794612143515845,-0.005279461214351584,0.9
3,2026-02-18,base_only,ridge_logistic_c01,0,0.002797728796817215,0.0017977287968172148,1.0
3,2026-01-27,base_only,tanh_mlp_16_8,442,-0.062372372639032,-0.063372372639032,1.0
3,2026-02-03,base_only,tanh_mlp_16_8,442,-0.0080164731087213,-0.0089164731087213,0.9
3,2026-02-10,base_only,tanh_mlp_16_8,442,-0.01580902201159895,-0.01650902201159895,0.7
3,2026-02-18,base_only,tanh_mlp_16_8,442,-0.017156977355296907,-0.017756977355296907,0.6
3,2026-01-27,base_only,tanh_mlp_16_8,2025,-0.03967962664585655,-0.04067962664585655,1.0
3,2026-02-03,base_only,tanh_mlp_16_8,2025,-0.018899242340258925,-0.019699242340258924,0.8
3,2026-02-10,base_only,tanh_mlp_16_8,2025,-0.009920328703818346,-0.010520328703818346,0.6
3,2026-02-18,base_only,tanh_mlp_16_8,2025,-0.021512484877912817,-0.022012484877912818,0.5
3,2026-01-27,base_only,tanh_mlp_16_8,9001,-0.05323871579268448,-0.05423871579268448,1.0
3,2026-02-03,base_only,tanh_mlp_16_8,9001,-0.002417383009981122,-0.003217383009981122,0.8
3,2026-02-10,base_only,tanh_mlp_16_8,9001,-0.022015448214184608,-0.02291544821418461,0.9
3,2026-02-18,base_only,tanh_mlp_16_8,9001,-0.02173533801227405,-0.02243533801227405,0.7
3,2026-01-27,base_plus_crowding,elastic_logistic_c1_l25,0,-0.06826274088623387,-0.06926274088623387,1.0
