split,date,feature_set,model,seed,auc,brier
2,2026-01-05,base_plus_crowding,tanh_mlp_16_8,9001,0.4836568227027155,0.2496788207966232
2,2026-01-06,base_plus_crowding,tanh_mlp_16_8,9001,0.4711289891246211,0.2560551672003049
2,2026-01-07,base_plus_crowding,tanh_mlp_16_8,9001,0.41548764384078474,0.2560503218587304
2,2026-01-08,base_plus_crowding,tanh_mlp_16_8,9001,0.4072314316216755,0.26068314393474973
2,2026-01-09,base_plus_crowding,tanh_mlp_16_8,9001,0.4532760233397176,0.25640185343711275
2,2026-01-12,base_plus_crowding,tanh_mlp_16_8,9001,0.4424832410375984,0.2609816813227535
2,2026-01-13,base_plus_crowding,tanh_mlp_16_8,9001,0.4261343376715992,0.2579541684252577
2,2026-01-14,base_plus_crowding,tanh_mlp_16_8,9001,0.47262497776196405,0.254832092042038
2,2026-01-15,base_plus_crowding,tanh_mlp_16_8,9001,0.5108155726058539,0.25299311947074676
2,2026-01-16,base_plus_crowding,tanh_mlp_16_8,9001,0.5414208087475414,0.2481634308442502
2,2026-01-20,base_plus_crowding,tanh_mlp_16_8,9001,0.47327755163576063,0.24535886918900332
2,2026-01-21,base_plus_crowding,tanh_mlp_16_8,9001,0.5170651352235675,0.2523942473213647
2,2026-01-22,base_plus_crowding,tanh_mlp_16_8,9001,0.4170570952116255,0.2618029142569982
2,2026-01-23,base_plus_crowding,tanh_mlp_16_8,9001,0.4043080420574027,0.2638720772396378
2,2026-01-26,base_plus_crowding,tanh_mlp_16_8,9001,0.45231298327638914,0.25891626847859456
2,2025-12-26,base_plus_regime,elastic_logistic_c1_l25,0,0.5117075892857142,0.24870782688582266
2,2025-12-29,base_plus_regime,elastic_logistic_c1_l25,0,0.519325,0.2430838764581427
2,2025-12-30,base_plus_regime,elastic_logistic_c1_l25,0,0.6012228260869565,0.24252852958547388
2,2025-12-31,base_plus_regime,elastic_logistic_c1_l25,0,0.485821202510649,0.24182215851848138
2,2026-01-02,base_plus_regime,elastic_logistic_c1_l25,0,0.5278439153439154,0.2414210809932742
2,2026-01-05,base_plus_regime,elastic_logistic_c1_l25,0,0.5094692734142351,0.2457653369088247
2,2026-01-06,base_plus_regime,elastic_logistic_c1_l25,0,0.4812020859333215,0.2504224261358176
2,2026-01-07,base_plus_regime,elastic_logistic_c1_l25,0,0.4467435389549142,0.24806558159167225
2,2026-01-08,base_plus_regime,elastic_logistic_c1_l25,0,0.4322082614765541,0.24901849746625285
2,2026-01-09,base_plus_regime,elastic_logistic_c1_l25,0,0.47447775154781524,0.250874014996182
2,2026-01-12,base_plus_regime,elastic_logistic_c1_l25,0,0.4501078402798019,0.2570937697983353
2,2026-01-13,base_plus_regime,elastic_logistic_c1_l25,0,0.34463585309324296,0.2554009782183831
2,2026-01-14,base_plus_regime,elastic_logistic_c1_l25,0,0.4181973848069739,0.2539186004669534
2,2026-01-15,base_plus_regime,elastic_logistic_c1_l25,0,0.48347826086956525,0.2542367247785816
2,2026-01-16,base_plus_regime,elastic_logistic_c1_l25,0,0.5110955539998444,0.2502706056804455
2,2026-01-20,base_plus_regime,elastic_logistic_c1_l25,0,0.4206618423036333,0.2456732127919208
2,2026-01-21,base_plus_regime,elastic_logistic_c1_l25,0,0.5320034750820819,0.2522519139374419
2,2026-01-22,base_plus_regime,elastic_logistic_c1_l25,0,0.40998967680457393,0.25635918608095337
2,2026-01-23,base_plus_regime,elastic_logistic_c1_l25,0,0.3927934072179597,0.25796177411561444
2,2026-01-26,base_plus_regime,elastic_logistic_c1_l25,0,0.3828672900557454,0.2572366479500308
2,2025-12-26,base_plus_regime,ridge_logistic_c01,0,0.5118303571428572,0.2487048518360585
2,2025-12-29,base_plus_regime,ridge_logistic_c01,0,0.5191250000000001,0.24307326057743153
2,2025-12-30,base_plus_regime,ridge_logistic_c01,0,0.6010588455772115,0.24252607098298493
2,2025-12-31,base_plus_regime,ridge_logistic_c01,0,0.4853700287954989,0.2418167407408339
2,2026-01-02,base_plus_regime,ridge_logistic_c01,0,0.5280026455026455,0.2414146404801511
2,2026-01-05,base_plus_regime,ridge_logistic_c01,0,0.5093986511140667,0.24575770812244108
2,2026-01-06,base_plus_regime,ridge_logistic_c01,0,0.48112408628989123,0.2504267129275828
2,2026-01-07,base_plus_regime,ridge_logistic_c01,0,0.44683786078098475,0.24806524448920306
2,2026-01-08,base_plus_regime,ridge_logistic_c01,0,0.4323255786670421,0.2490125740198452
2,2026-01-09,base_plus_regime,ridge_logistic_c01,0,0.47447775154781524,0.2508742157864653
2,2026-01-12,base_plus_regime,ridge_logistic_c01,0,0.4499795977849023,0.25709791225940426
2,2026-01-13,base_plus_regime,ridge_logistic_c01,0,0.34470270993046886,0.2553902047559462
2,2026-01-14,base_plus_regime,ridge_logistic_c01,0,0.41801948051948046,0.2539126590876429
2,2026-01-15,base_plus_regime,ridge_logistic_c01,0,0.4838874680306905,0.25423797873959425
2,2026-01-16,base_plus_regime,ridge_logistic_c01,0,0.5109288706648443,0.25027857757351785
2,2026-01-20,base_plus_regime,ridge_logistic_c01,0,0.4205613347404392,0.24567124992495418
2,2026-01-21,base_plus_regime,ridge_logistic_c01,0,0.5323983707732058,0.25225308625909143
2,2026-01-22,base_plus_regime,ridge_logistic_c01,0,0.4101031185125523,0.2563608715889325
2,2026-01-23,base_plus_regime,ridge_logistic_c01,0,0.3927365728900256,0.257963775437529
2,2026-01-26,base_plus_regime,ridge_logistic_c01,0,0.38259755439669124,0.25724330562655995
2,2025-12-26,base_plus_regime,tanh_mlp_16_8,442,0.525,0.24998489937023233
2,2025-12-29,base_plus_regime,tanh_mlp_16_8,442,0.540675,0.24283089103342395
2,2025-12-30,base_plus_regime,tanh_mlp_16_8,442,0.6173046289355322,0.2381890446187313
2,2025-12-31,base_plus_regime,tanh_mlp_16_8,442,0.5424567735771441,0.23881550581084052
2,2026-01-02,base_plus_regime,tanh_mlp_16_8,442,0.5228703703703703,0.24035648437929694
2,2026-01-05,base_plus_regime,tanh_mlp_16_8,442,0.5004884709094976,0.2483534687916861
2,2026-01-06,base_plus_regime,tanh_mlp_16_8,442,0.5014374220003566,0.2533429419189034
2,2026-01-07,base_plus_regime,tanh_mlp_16_8,442,0.44444444444444436,0.2556072209958767
2,2026-01-08,base_plus_regime,tanh_mlp_16_8,442,0.4270697685331831,0.26096721066436307
2,2026-01-09,base_plus_regime,tanh_mlp_16_8,442,0.4831076566745357,0.2558890459599436
2,2026-01-12,base_plus_regime,tanh_mlp_16_8,442,0.4598775867094142,0.2604065765353919
2,2026-01-13,base_plus_regime,tanh_mlp_16_8,442,0.3894076484221787,0.26344652370879335
2,2026-01-14,base_plus_regime,tanh_mlp_16_8,442,0.4511986301369863,0.25737010736634414
2,2026-01-15,base_plus_regime,tanh_mlp_16_8,442,0.47997726626882636,0.2574342499747654
2,2026-01-16,base_plus_regime,tanh_mlp_16_8,442,0.5187852118545188,0.2508718828958699
2,2026-01-20,base_plus_regime,tanh_mlp_16_8,442,0.4456128448665762,0.2487874773539416
2,2026-01-21,base_plus_regime,tanh_mlp_16_8,442,0.4938339858514515,0.25500112960165205
2,2026-01-22,base_plus_regime,tanh_mlp_16_8,442,0.3931095506573947,0.26466575576352597
2,2026-01-23,base_plus_regime,tanh_mlp_16_8,442,0.36973003694231316,0.26914132000684127
2,2026-01-26,base_plus_regime,tanh_mlp_16_8,442,0.41932655997122814,0.2631723164072382
2,2025-12-26,base_plus_regime,tanh_mlp_16_8,2025,0.5381919642857144,0.24787258380449145
2,2025-12-29,base_plus_regime,tanh_mlp_16_8,2025,0.49728749999999994,0.2446777703237269
2,2025-12-30,base_plus_regime,tanh_mlp_16_8,2025,0.5462659295352323,0.24373815723155867
2,2025-12-31,base_plus_regime,tanh_mlp_16_8,2025,0.48497193434095465,0.24532348359706788
2,2026-01-02,base_plus_regime,tanh_mlp_16_8,2025,0.5385185185185185,0.24182611538881701
2,2026-01-05,base_plus_regime,tanh_mlp_16_8,2025,0.5014418719617698,0.24843435194273056
2,2026-01-06,base_plus_regime,tanh_mlp_16_8,2025,0.481647798181494,0.254325999859955
2,2026-01-07,base_plus_regime,tanh_mlp_16_8,2025,0.40164591586493115,0.2585053887186371
2,2026-01-08,base_plus_regime,tanh_mlp_16_8,2025,0.411044240312533,0.2609759403414317
2,2026-01-09,base_plus_regime,tanh_mlp_16_8,2025,0.4430426261636453,0.2581837408686954
2,2026-01-12,base_plus_regime,tanh_mlp_16_8,2025,0.4311279510346838,0.26072537951041286
2,2026-01-13,base_plus_regime,tanh_mlp_16_8,2025,0.4185460866464611,0.25930970398369185
2,2026-01-14,base_plus_regime,tanh_mlp_16_8,2025,0.4669876356520192,0.2545118454374204
2,2026-01-15,base_plus_regime,tanh_mlp_16_8,2025,0.4980392156862745,0.2537659307629361
2,2026-01-16,base_plus_regime,tanh_mlp_16_8,2025,0.5189963440788523,0.25119067477565965
2,2026-01-20,base_plus_regime,tanh_mlp_16_8,2025,0.47102869490929195,0.24851283825429865
2,2026-01-21,base_plus_regime,tanh_mlp_16_8,2025,0.5395967550856924,0.24945718803438355
2,2026-01-22,base_plus_regime,tanh_mlp_16_8,2025,0.4398929110276684,0.25920233608903614
2,2026-01-23,base_plus_regime,tanh_mlp_16_8,2025,0.4052969593634555,0.2638390735969226
2,2026-01-26,base_plus_regime,tanh_mlp_16_8,2025,0.4463675597914044,0.2597769368162316
2,2025-12-26,base_plus_regime,tanh_mlp_16_8,9001,0.5341071428571428,0.2485997792407891
2,2025-12-29,base_plus_regime,tanh_mlp_16_8,9001,0.5213375,0.2406923688819119
2,2025-12-30,base_plus_regime,tanh_mlp_16_8,9001,0.5581076649175412,0.241442444797348
2,2025-12-31,base_plus_regime,tanh_mlp_16_8,9001,0.5236667153226555,0.23795378650979454
2,2026-01-02,base_plus_regime,tanh_mlp_16_8,9001,0.5258862433862433,0.2380150959952407
2,2026-01-05,base_plus_regime,tanh_mlp_16_8,9001,0.4981814757706658,0.2466315547757665
2,2026-01-06,base_plus_regime,tanh_mlp_16_8,9001,0.48012123373150295,0.25498159195768344
2,2026-01-07,base_plus_regime,tanh_mlp_16_8,9001,0.44291171477079794,0.25220518298769873
2,2026-01-08,base_plus_regime,tanh_mlp_16_8,9001,0.4080995788312862,0.25883440759334725
2,2026-01-09,base_plus_regime,tanh_mlp_16_8,9001,0.4628969756358292,0.25607626868514727
2,2026-01-12,base_plus_regime,tanh_mlp_16_8,9001,0.4359778490236083,0.26388050582009387
2,2026-01-13,base_plus_regime,tanh_mlp_16_8,9001,0.4141223925833482,0.25917549037786547
2,2026-01-14,base_plus_regime,tanh_mlp_16_8,9001,0.4719689557018324,0.25501018871711983
2,2026-01-15,base_plus_regime,tanh_mlp_16_8,9001,0.5006876953680023,0.25555411634448677
2,2026-01-16,base_plus_regime,tanh_mlp_16_8,9001,0.5421764398662088,0.24840412938649228
2,2026-01-20,base_plus_regime,tanh_mlp_16_8,9001,0.4638675310317102,0.24464886143115544
2,2026-01-21,base_plus_regime,tanh_mlp_16_8,9001,0.5019124234184428,0.2557731872182099
2,2026-01-22,base_plus_regime,tanh_mlp_16_8,9001,0.42008598881464765,0.2641527191253126
2,2026-01-23,base_plus_regime,tanh_mlp_16_8,9001,0.3780733162830349,0.26972960917206523
2,2026-01-26,base_plus_regime,tanh_mlp_16_8,9001,0.43491503326739794,0.2632546969776334
2,2025-12-26,graph_survivors,elastic_logistic_c1_l25,0,0.5143861607142858,0.2486940672482041
2,2025-12-29,graph_survivors,elastic_logistic_c1_l25,0,0.5214,0.24298055691734083
2,2025-12-30,graph_survivors,elastic_logistic_c1_l25,0,0.6035302661169415,0.2423729429302009
2,2025-12-31,graph_survivors,elastic_logistic_c1_l25,0,0.4846003795167133,0.24189436906420766
2,2026-01-02,graph_survivors,elastic_logistic_c1_l25,0,0.5239417989417989,0.24154267924290895
2,2026-01-05,graph_survivors,elastic_logistic_c1_l25,0,0.5077390270601113,0.24578809860331538
2,2026-01-06,graph_survivors,elastic_logistic_c1_l25,0,0.484444642538777,0.25029442599547336
2,2026-01-07,graph_survivors,elastic_logistic_c1_l25,0,0.4473212601395963,0.24789498566273518
2,2026-01-08,graph_survivors,elastic_logistic_c1_l25,0,0.4348830934196788,0.24867318705646657
2,2026-01-09,graph_survivors,elastic_logistic_c1_l25,0,0.47561355841610614,0.2507526527911027
2,2026-01-12,graph_survivors,elastic_logistic_c1_l25,0,0.45000291460215674,0.2572387498393188
2,2026-01-13,graph_survivors,elastic_logistic_c1_l25,0,0.3392984489213764,0.2555688677856475
2,2026-01-14,graph_survivors,elastic_logistic_c1_l25,0,0.42283401529976866,0.25372091130678515
2,2026-01-15,graph_survivors,elastic_logistic_c1_l25,0,0.49526570048309176,0.2539670019206872
2,2026-01-16,graph_survivors,elastic_logistic_c1_l25,0,0.5195630674178529,0.24997878935307363
2,2026-01-20,graph_survivors,elastic_logistic_c1_l25,0,0.42312427760188953,0.2454777667021048
2,2026-01-21,graph_survivors,elastic_logistic_c1_l25,0,0.5349257031963985,0.2520934088774572
2,2026-01-22,graph_survivors,elastic_logistic_c1_l25,0,0.415366813762748,0.2562347188482728
2,2026-01-23,graph_survivors,elastic_logistic_c1_l25,0,0.3833702756464905,0.25831669627414666
2,2026-01-26,graph_survivors,elastic_logistic_c1_l25,0,0.37225768746628307,0.2575804771874474
2,2025-12-26,graph_survivors,ridge_logistic_c01,0,0.515390625,0.24867907677048967
2,2025-12-29,graph_survivors,ridge_logistic_c01,0,0.5217875000000001,0.24296814876413161
2,2025-12-30,graph_survivors,ridge_logistic_c01,0,0.6030734632683659,0.24237841459122242
2,2025-12-31,graph_survivors,ridge_logistic_c01,0,0.4844942209955015,0.2418985316765898
2,2026-01-02,graph_survivors,ridge_logistic_c01,0,0.5233597883597884,0.24154829794113597
2,2026-01-05,graph_survivors,ridge_logistic_c01,0,0.5072211301922103,0.24579127272140563
2,2026-01-06,graph_survivors,ridge_logistic_c01,0,0.4842106436084864,0.2503010601744653
2,2026-01-07,graph_survivors,ridge_logistic_c01,0,0.4465431050745142,0.24790049440248396
2,2026-01-08,graph_survivors,ridge_logistic_c01,0,0.4346367273196542,0.248662467343951
2,2026-01-09,graph_survivors,ridge_logistic_c01,0,0.4752349561266758,0.250759169108595
2,2026-01-12,graph_survivors,ridge_logistic_c01,0,0.4499329641503935,0.2572405332933787
2,2026-01-13,graph_survivors,ridge_logistic_c01,0,0.3397218755571403,0.2555539936801689
2,2026-01-14,graph_survivors,ridge_logistic_c01,0,0.4229007294075787,0.253703066366853
2,2026-01-15,graph_survivors,ridge_logistic_c01,0,0.49612958226768966,0.25394614968271473
2,2026-01-16,graph_survivors,ridge_logistic_c01,0,0.5197741996421864,0.2499876925912523
2,2026-01-20,graph_survivors,ridge_logistic_c01,0,0.42272224734911307,0.24548897398118938
2,2026-01-21,graph_survivors,ridge_logistic_c01,0,0.5352077715472012,0.25208472350598005
2,2026-01-22,graph_survivors,ridge_logistic_c01,0,0.4148336377352497,0.2562293236821195
2,2026-01-23,graph_survivors,ridge_logistic_c01,0,0.3828246660983234,0.2583199250475944
2,2026-01-26,graph_survivors,ridge_logistic_c01,0,0.37176317209135046,0.2575961865128886
2,2025-12-26,graph_survivors,tanh_mlp_16_8,442,0.5405915178571429,0.24852840191924816
2,2025-12-29,graph_survivors,tanh_mlp_16_8,442,0.5327500000000001,0.240801626243167
2,2025-12-30,graph_survivors,tanh_mlp_16_8,442,0.5875070277361318,0.23986850557374528
2,2025-12-31,graph_survivors,tanh_mlp_16_8,442,0.5250998553590148,0.2407068842073468
2,2026-01-02,graph_survivors,tanh_mlp_16_8,442,0.4979365079365079,0.24239040431582518
2,2026-01-05,graph_survivors,tanh_mlp_16_8,442,0.5199566849892301,0.2457500252619806
2,2026-01-06,graph_survivors,tanh_mlp_16_8,442,0.5046354073809949,0.25115875003101945
2,2026-01-07,graph_survivors,tanh_mlp_16_8,442,0.4332908885116016,0.25402407459945975
2,2026-01-08,graph_survivors,tanh_mlp_16_8,442,0.41971398068959037,0.25725186264415423
2,2026-01-09,graph_survivors,tanh_mlp_16_8,442,0.47841966950247206,0.2542138582993179
2,2026-01-12,graph_survivors,tanh_mlp_16_8,442,0.45669484115418246,0.2616055159269583
2,2026-01-13,graph_survivors,tanh_mlp_16_8,442,0.4214877874844001,0.258934223837155
2,2026-01-14,graph_survivors,tanh_mlp_16_8,442,0.48212061910692044,0.2552054214414472
2,2026-01-15,graph_survivors,tanh_mlp_16_8,442,0.511974992895709,0.2547521677076195
2,2026-01-16,graph_survivors,tanh_mlp_16_8,442,0.5040059561511706,0.2513983758084556
2,2026-01-20,graph_survivors,tanh_mlp_16_8,442,0.4634655007789336,0.24547750112552622
2,2026-01-21,graph_survivors,tanh_mlp_16_8,442,0.5199535151357877,0.2534364644750314
2,2026-01-22,graph_survivors,tanh_mlp_16_8,442,0.41450465678211257,0.26471231758826047
2,2026-01-23,graph_survivors,tanh_mlp_16_8,442,0.38776925262858764,0.26828668927170524
2,2026-01-26,graph_survivors,tanh_mlp_16_8,442,0.43159953245819094,0.2638547240220308
2,2025-12-26,graph_survivors,tanh_mlp_16_8,2025,0.5479910714285714,0.24846742731426852
2,2025-12-29,graph_survivors,tanh_mlp_16_8,2025,0.5303125000000001,0.24569531899614294
2,2025-12-30,graph_survivors,tanh_mlp_16_8,2025,0.5674194152923538,0.24419677156749164
2,2025-12-31,graph_survivors,tanh_mlp_16_8,2025,0.5157711753075279,0.24491598319214053
2,2026-01-02,graph_survivors,tanh_mlp_16_8,2025,0.5191534391534391,0.24445462417845676
2,2026-01-05,graph_survivors,tanh_mlp_16_8,2025,0.5138713967913935,0.2496569420183072
2,2026-01-06,graph_survivors,tanh_mlp_16_8,2025,0.5175164913531825,0.2522972422484662
2,2026-01-07,graph_survivors,tanh_mlp_16_8,2025,0.4576141294095454,0.25529352429718066
2,2026-01-08,graph_survivors,tanh_mlp_16_8,2025,0.42729267119511016,0.26104633438126984
2,2026-01-09,graph_survivors,tanh_mlp_16_8,2025,0.479889537214378,0.2562174863857419
2,2026-01-12,graph_survivors,tanh_mlp_16_8,2025,0.4715593121538911,0.25783970522499894
2,2026-01-13,graph_survivors,tanh_mlp_16_8,2025,0.4017650205027634,0.2609036344562002
2,2026-01-14,graph_survivors,tanh_mlp_16_8,2025,0.4713796477495108,0.2563101454498285
2,2026-01-15,graph_survivors,tanh_mlp_16_8,2025,0.5234555271383916,0.253055361168978
2,2026-01-16,graph_survivors,tanh_mlp_16_8,2025,0.5330755297751998,0.24930014018548946
2,2026-01-20,graph_survivors,tanh_mlp_16_8,2025,0.4608020503542891,0.2487188616322768
2,2026-01-21,graph_survivors,tanh_mlp_16_8,2025,0.5382992406719996,0.25091978531079084
2,2026-01-22,graph_survivors,tanh_mlp_16_8,2025,0.4320767773479597,0.2601739084801012
2,2026-01-23,graph_survivors,tanh_mlp_16_8,2025,0.39938618925831204,0.2649574738277042
2,2026-01-26,graph_survivors,tanh_mlp_16_8,2025,0.42704774321165256,0.2613576227952465
2,2025-12-26,graph_survivors,tanh_mlp_16_8,9001,0.5360602678571429,0.24940826587919002
2,2025-12-29,graph_survivors,tanh_mlp_16_8,9001,0.51895,0.24537306783345184
2,2025-12-30,graph_survivors,tanh_mlp_16_8,9001,0.5777150487256371,0.24273869212227628
2,2025-12-31,graph_survivors,tanh_mlp_16_8,9001,0.5202563728287265,0.2433481860579413
2,2026-01-02,graph_survivors,tanh_mlp_16_8,9001,0.5491666666666667,0.24239160400081314
2,2026-01-05,graph_survivors,tanh_mlp_16_8,9001,0.5008062712602549,0.24989347323565586
2,2026-01-06,graph_survivors,tanh_mlp_16_8,9001,0.46978070957389917,0.2572084823392615
2,2026-01-07,graph_survivors,tanh_mlp_16_8,9001,0.4322061875117903,0.25797197389164983
2,2026-01-08,graph_survivors,tanh_mlp_16_8,9001,0.4175670761036615,0.2621361537576606
2,2026-01-09,graph_survivors,tanh_mlp_16_8,9001,0.46532448443276464,0.2575737802441781
2,2026-01-12,graph_survivors,tanh_mlp_16_8,9001,0.4483590789857185,0.2607783579476019
2,2026-01-13,graph_survivors,tanh_mlp_16_8,9001,0.4011410233553218,0.2616040479192291
2,2026-01-14,graph_survivors,tanh_mlp_16_8,9001,0.45942670343355274,0.2564025594848673
2,2026-01-15,graph_survivors,tanh_mlp_16_8,9001,0.5067235009946007,0.2535949234132939
2,2026-01-16,graph_survivors,tanh_mlp_16_8,9001,0.5295085064061962,0.25039628857006035
2,2026-01-20,graph_survivors,tanh_mlp_16_8,9001,0.4686039499472335,0.24892626873459672
2,2026-01-21,graph_survivors,tanh_mlp_16_8,9001,0.5274001195969806,0.2513980415972397
2,2026-01-22,graph_survivors,tanh_mlp_16_8,9001,0.43724971923177275,0.2613722963002945
2,2026-01-23,graph_survivors,tanh_mlp_16_8,9001,0.37899403239556695,0.26818443788674223
2,2026-01-26,graph_survivors,tanh_mlp_16_8,9001,0.4198435533177486,0.26442062310071424
3,2026-01-27,base_only,elastic_logistic_c1_l25,0,0.3508641040488174,0.2565285670396395
3,2026-01-28,base_only,elastic_logistic_c1_l25,0,0.33325925843620485,0.25627297907618357
3,2026-01-29,base_only,elastic_logistic_c1_l25,0,0.265494014509596,0.2622506557520442
3,2026-01-30,base_only,elastic_logistic_c1_l25,0,0.31272774596564296,0.2520182665909245
3,2026-02-02,base_only,elastic_logistic_c1_l25,0,0.3233562960398285,0.2509640961416738
3,2026-02-03,base_only,elastic_logistic_c1_l25,0,0.3448587541851791,0.2465810725773966
3,2026-02-04,base_only,elastic_logistic_c1_l25,0,0.3826556991774383,0.2499330861597045
3,2026-02-05,base_only,elastic_logistic_c1_l25,0,0.45615817532163605,0.24884736087309528
3,2026-02-06,base_only,elastic_logistic_c1_l25,0,0.43386496248958045,0.25467364853721414
3,2026-02-09,base_only,elastic_logistic_c1_l25,0,0.3999371908612703,0.2581312181321577
3,2026-02-10,base_only,elastic_logistic_c1_l25,0,0.4495576991465149,0.253073804544479
3,2026-02-11,base_only,elastic_logistic_c1_l25,0,0.5153521300310291,0.25233159062761584
3,2026-02-12,base_only,elastic_logistic_c1_l25,0,0.5046466503267973,0.24143409808217087
3,2026-02-13,base_only,elastic_logistic_c1_l25,0,0.45312012132566126,0.2545683630157571
3,2026-02-17,base_only,elastic_logistic_c1_l25,0,0.4389060382043717,0.24907357778566894
3,2026-02-18,base_only,elastic_logistic_c1_l25,0,0.4698946479374111,0.2521906266316457
3,2026-02-19,base_only,elastic_logistic_c1_l25,0,0.47010575793184484,0.24571076859555896
3,2026-02-20,base_only,elastic_logistic_c1_l25,0,0.46216840326668546,0.2496134030658634
3,2026-02-23,base_only,elastic_logistic_c1_l25,0,0.5170001523538673,0.23980882826732247
3,2026-02-24,base_only,elastic_logistic_c1_l25,0,0.5922309248522248,0.25054805546164177
3,2026-01-27,base_only,ridge_logistic_c01,0,0.3505523139281101,0.2565117299504783
3,2026-01-28,base_only,ridge_logistic_c01,0,0.33321481349792775,0.25624791746759823
3,2026-01-29,base_only,ridge_logistic_c01,0,0.26574223465830243,0.26220786998321916
3,2026-01-30,base_only,ridge_logistic_c01,0,0.312869717476693,0.2519926843076539
3,2026-02-02,base_only,ridge_logistic_c01,0,0.3231652717916881,0.2509384722262324
3,2026-02-03,base_only,ridge_logistic_c01,0,0.3447187177757126,0.24656222118238635
3,2026-02-04,base_only,ridge_logistic_c01,0,0.3827497062279671,0.24991080732016333
3,2026-02-05,base_only,ridge_logistic_c01,0,0.45630657884222425,0.24884328836871872
3,2026-02-06,base_only,ridge_logistic_c01,0,0.433375937760489,0.2546808794068619
3,2026-02-09,base_only,ridge_logistic_c01,0,0.39899505378032507,0.2581398913808196
3,2026-02-10,base_only,ridge_logistic_c01,0,0.44923541963015645,0.2530838207086984
3,2026-02-11,base_only,ridge_logistic_c01,0,0.5154529466456073,0.2523415421592653
3,2026-02-12,base_only,ridge_logistic_c01,0,0.5041232638888888,0.24144330047056684
3,2026-02-13,base_only,ridge_logistic_c01,0,0.45271867612293143,0.2545802372674232
3,2026-02-17,base_only,ridge_logistic_c01,0,0.4387123964871114,0.2490713713681535
3,2026-02-18,base_only,ridge_logistic_c01,0,0.46978351706970123,0.2521836619478962
3,2026-02-19,base_only,ridge_logistic_c01,0,0.47012925969447705,0.24570894855863273
3,2026-02-20,base_only,ridge_logistic_c01,0,0.46248380737820327,0.24959900276296787
3,2026-02-23,base_only,ridge_logistic_c01,0,0.5173175562439694,0.23980360886755728
3,2026-02-24,base_only,ridge_logistic_c01,0,0.5924908735406141,0.2505517690994558
3,2026-01-27,base_only,tanh_mlp_16_8,442,0.3633357088771102,0.26592205646503675
3,2026-01-28,base_only,tanh_mlp_16_8,442,0.3407704530050334,0.2650392054409734
3,2026-01-29,base_only,tanh_mlp_16_8,442,0.2824970946959867,0.27402833211904665
3,2026-01-30,base_only,tanh_mlp_16_8,442,0.3024821352515262,0.26683527336629964
3,2026-02-02,base_only,tanh_mlp_16_8,442,0.31804343413842096,0.26484312689858164
3,2026-02-03,base_only,tanh_mlp_16_8,442,0.32856360835635445,0.2628804705259163
3,2026-02-04,base_only,tanh_mlp_16_8,442,0.3844888366627497,0.2623516275593431
3,2026-02-05,base_only,tanh_mlp_16_8,442,0.41082660760967593,0.25994511961132505
3,2026-02-06,base_only,tanh_mlp_16_8,442,0.40434565156988056,0.26279549303186245
3,2026-02-09,base_only,tanh_mlp_16_8,442,0.3936338451530412,0.2647006262990232
3,2026-02-10,base_only,tanh_mlp_16_8,442,0.45255823257468,0.25769004436623744
3,2026-02-11,base_only,tanh_mlp_16_8,442,0.4966562489498269,0.25344853552426444
3,2026-02-12,base_only,tanh_mlp_16_8,442,0.5356541053921569,0.24616306257147605
3,2026-02-13,base_only,tanh_mlp_16_8,442,0.414904768276908,0.260777379951091
3,2026-02-17,base_only,tanh_mlp_16_8,442,0.41953047578909,0.25756237774791446
3,2026-02-18,base_only,tanh_mlp_16_8,442,0.4273092994310099,0.25833856883277967
3,2026-02-19,base_only,tanh_mlp_16_8,442,0.47257344300822557,0.24979181060071198
3,2026-02-20,base_only,tanh_mlp_16_8,442,0.4448099127006477,0.2547638208091659
3,2026-02-23,base_only,tanh_mlp_16_8,442,0.5220024376618759,0.2432702011579884
3,2026-02-24,base_only,tanh_mlp_16_8,442,0.566688140688751,0.24805926005533935
3,2026-01-27,base_only,tanh_mlp_16_8,2025,0.403434145472362,0.2628507470932224
3,2026-01-28,base_only,tanh_mlp_16_8,2025,0.4363381815353504,0.2582987050160236
3,2026-01-29,base_only,tanh_mlp_16_8,2025,0.36769301937245435,0.26872299042459413
3,2026-01-30,base_only,tanh_mlp_16_8,2025,0.3387558563248308,0.26461647205354544
3,2026-02-02,base_only,tanh_mlp_16_8,2025,0.353335163982378,0.2630809682818376
3,2026-02-03,base_only,tanh_mlp_16_8,2025,0.3310078802306782,0.26390061139540877
3,2026-02-04,base_only,tanh_mlp_16_8,2025,0.3490716803760282,0.2670422107812283
3,2026-02-05,base_only,tanh_mlp_16_8,2025,0.3879382184728136,0.26337250224862374
3,2026-02-06,base_only,tanh_mlp_16_8,2025,0.4279966657404835,0.2629289894038207
3,2026-02-09,base_only,tanh_mlp_16_8,2025,0.4158077143081461,0.2653512577573663
3,2026-02-10,base_only,tanh_mlp_16_8,2025,0.47596239331436696,0.25745996784072067
3,2026-02-11,base_only,tanh_mlp_16_8,2025,0.5048672021149085,0.25326829218909513
3,2026-02-12,base_only,tanh_mlp_16_8,2025,0.5612872753267973,0.24158435061138775
3,2026-02-13,base_only,tanh_mlp_16_8,2025,0.43353851643695074,0.2620636537815359
3,2026-02-17,base_only,tanh_mlp_16_8,2025,0.4184711416887836,0.2587057655831262
